"","long","lat","loiczid"
"2680",-80.25,12.75,111080
"2681",-79.75,12.75,111081
"2682",-79.25,12.75,111082
"2683",-78.75,12.75,111083
"2684",-78.25,12.75,111084
"2685",-77.75,12.75,111085
"2686",-77.25,12.75,111086
"2687",-76.75,12.75,111087
"2688",-76.25,12.75,111088
"2689",-75.75,12.75,111089
"2690",-75.25,12.75,111090
"2691",-74.75,12.75,111091
"2692",-74.25,12.75,111092
"2693",-73.75,12.75,111093
"2694",-73.25,12.75,111094
"2695",-72.75,12.75,111095
"2696",-72.25,12.75,111096
"2697",-71.75,12.75,111097
"2698",-71.25,12.75,111098
"2699",-70.75,12.75,111099
"2700",-70.25,12.75,111100
"2701",-99.75,12.25,111761
"2702",-99.25,12.25,111762
"2703",-98.75,12.25,111763
"2704",-98.25,12.25,111764
"2705",-97.75,12.25,111765
"2706",-97.25,12.25,111766
"2707",-96.75,12.25,111767
"2708",-96.25,12.25,111768
"2709",-95.75,12.25,111769
"2710",-95.25,12.25,111770
"2711",-94.75,12.25,111771
"2712",-94.25,12.25,111772
"2713",-93.75,12.25,111773
"2714",-93.25,12.25,111774
"2715",-92.75,12.25,111775
"2716",-92.25,12.25,111776
"2717",-91.75,12.25,111777
"2718",-91.25,12.25,111778
"2719",-90.75,12.25,111779
"2720",-90.25,12.25,111780
"2721",-89.75,12.25,111781
"2722",-89.25,12.25,111782
"2723",-88.75,12.25,111783
"2724",-88.25,12.25,111784
"2725",-87.75,12.25,111785
"2726",-87.25,12.25,111786
"2727",-86.75,12.25,111787
"2728",-86.25,12.25,111788
"2729",-85.75,12.25,111789
"2730",-85.25,12.25,111790
"2731",-84.75,12.25,111791
"2732",-84.25,12.25,111792
"2733",-83.75,12.25,111793
"2734",-83.25,12.25,111794
"2735",-82.75,12.25,111795
"2736",-82.25,12.25,111796
"2737",-81.75,12.25,111797
"2738",-81.25,12.25,111798
"2739",-80.75,12.25,111799
"2740",-80.25,12.25,111800
"2741",-79.75,12.25,111801
"2742",-79.25,12.25,111802
"2743",-78.75,12.25,111803
"2744",-78.25,12.25,111804
"2745",-77.75,12.25,111805
"2746",-77.25,12.25,111806
"2747",-76.75,12.25,111807
"2748",-76.25,12.25,111808
"2749",-75.75,12.25,111809
"2750",-75.25,12.25,111810
"2751",-74.75,12.25,111811
"2752",-74.25,12.25,111812
"2753",-73.75,12.25,111813
"2754",-73.25,12.25,111814
"2755",-72.75,12.25,111815
"2756",-72.25,12.25,111816
"2757",-71.75,12.25,111817
"2758",-71.25,12.25,111818
"2759",-70.75,12.25,111819
"2760",-70.25,12.25,111820
"2761",-99.75,11.75,112481
"2762",-99.25,11.75,112482
"2763",-98.75,11.75,112483
"2764",-98.25,11.75,112484
"2765",-97.75,11.75,112485
"2766",-97.25,11.75,112486
"2767",-96.75,11.75,112487
"2768",-96.25,11.75,112488
"2769",-95.75,11.75,112489
"2770",-95.25,11.75,112490
"2771",-94.75,11.75,112491
"2772",-94.25,11.75,112492
"2773",-93.75,11.75,112493
"2774",-93.25,11.75,112494
"2775",-92.75,11.75,112495
"2776",-92.25,11.75,112496
"2777",-91.75,11.75,112497
"2778",-91.25,11.75,112498
"2779",-90.75,11.75,112499
"2780",-90.25,11.75,112500
"2781",-89.75,11.75,112501
"2782",-89.25,11.75,112502
"2783",-88.75,11.75,112503
"2784",-88.25,11.75,112504
"2785",-87.75,11.75,112505
"2786",-87.25,11.75,112506
"2787",-86.75,11.75,112507
"2788",-86.25,11.75,112508
"2789",-85.75,11.75,112509
"2790",-85.25,11.75,112510
"2791",-84.75,11.75,112511
"2792",-84.25,11.75,112512
"2793",-83.75,11.75,112513
"2794",-83.25,11.75,112514
"2795",-82.75,11.75,112515
"2796",-82.25,11.75,112516
"2797",-81.75,11.75,112517
"2798",-81.25,11.75,112518
"2799",-80.75,11.75,112519
"2800",-80.25,11.75,112520
"2801",-79.75,11.75,112521
"2802",-79.25,11.75,112522
"2803",-78.75,11.75,112523
"2804",-78.25,11.75,112524
"2805",-77.75,11.75,112525
"2806",-77.25,11.75,112526
"2807",-76.75,11.75,112527
"2808",-76.25,11.75,112528
"2809",-75.75,11.75,112529
"2810",-75.25,11.75,112530
"2811",-74.75,11.75,112531
"2812",-74.25,11.75,112532
"2813",-73.75,11.75,112533
"2814",-73.25,11.75,112534
"2815",-72.75,11.75,112535
"2816",-72.25,11.75,112536
"2817",-71.75,11.75,112537
"2818",-71.25,11.75,112538
"2819",-70.75,11.75,112539
"2820",-70.25,11.75,112540
"2821",-99.75,11.25,113201
"2822",-99.25,11.25,113202
"2823",-98.75,11.25,113203
"2824",-98.25,11.25,113204
"2825",-97.75,11.25,113205
"2826",-97.25,11.25,113206
"2827",-96.75,11.25,113207
"2828",-96.25,11.25,113208
"2829",-95.75,11.25,113209
"2830",-95.25,11.25,113210
"2831",-94.75,11.25,113211
"2832",-94.25,11.25,113212
"2833",-93.75,11.25,113213
"2834",-93.25,11.25,113214
"2835",-92.75,11.25,113215
"2836",-92.25,11.25,113216
"2837",-91.75,11.25,113217
"2838",-91.25,11.25,113218
"2839",-90.75,11.25,113219
"2840",-90.25,11.25,113220
"2841",-89.75,11.25,113221
"2842",-89.25,11.25,113222
"2843",-88.75,11.25,113223
"2844",-88.25,11.25,113224
"2845",-87.75,11.25,113225
"2846",-87.25,11.25,113226
"2847",-86.75,11.25,113227
"2848",-86.25,11.25,113228
"2849",-85.75,11.25,113229
"2850",-85.25,11.25,113230
"2851",-84.75,11.25,113231
"2852",-84.25,11.25,113232
"2853",-83.75,11.25,113233
"2854",-83.25,11.25,113234
"2855",-82.75,11.25,113235
"2856",-82.25,11.25,113236
"2857",-81.75,11.25,113237
"2858",-81.25,11.25,113238
"2859",-80.75,11.25,113239
"2860",-80.25,11.25,113240
"2861",-79.75,11.25,113241
"2862",-79.25,11.25,113242
"2863",-78.75,11.25,113243
"2864",-78.25,11.25,113244
"2865",-77.75,11.25,113245
"2866",-77.25,11.25,113246
"2867",-76.75,11.25,113247
"2868",-76.25,11.25,113248
"2869",-75.75,11.25,113249
"2870",-75.25,11.25,113250
"2871",-74.75,11.25,113251
"2872",-74.25,11.25,113252
"2873",-73.75,11.25,113253
"2874",-73.25,11.25,113254
"2875",-72.75,11.25,113255
"2876",-72.25,11.25,113256
"2877",-71.75,11.25,113257
"2878",-71.25,11.25,113258
"2879",-70.75,11.25,113259
"2880",-70.25,11.25,113260
"2881",-99.75,10.75,113921
"2882",-99.25,10.75,113922
"2883",-98.75,10.75,113923
"2884",-98.25,10.75,113924
"2885",-97.75,10.75,113925
"2886",-97.25,10.75,113926
"2887",-96.75,10.75,113927
"2888",-96.25,10.75,113928
"2889",-95.75,10.75,113929
"2890",-95.25,10.75,113930
"2891",-94.75,10.75,113931
"2892",-94.25,10.75,113932
"2893",-93.75,10.75,113933
"2894",-93.25,10.75,113934
"2895",-92.75,10.75,113935
"2896",-92.25,10.75,113936
"2897",-91.75,10.75,113937
"2898",-91.25,10.75,113938
"2899",-90.75,10.75,113939
"2900",-90.25,10.75,113940
"2901",-89.75,10.75,113941
"2902",-89.25,10.75,113942
"2903",-88.75,10.75,113943
"2904",-88.25,10.75,113944
"2905",-87.75,10.75,113945
"2906",-87.25,10.75,113946
"2907",-86.75,10.75,113947
"2908",-86.25,10.75,113948
"2909",-85.75,10.75,113949
"2910",-85.25,10.75,113950
"2911",-84.75,10.75,113951
"2912",-84.25,10.75,113952
"2913",-83.75,10.75,113953
"2914",-83.25,10.75,113954
"2915",-82.75,10.75,113955
"2916",-82.25,10.75,113956
"2917",-81.75,10.75,113957
"2918",-81.25,10.75,113958
"2919",-80.75,10.75,113959
"2920",-80.25,10.75,113960
"2921",-79.75,10.75,113961
"2922",-79.25,10.75,113962
"2923",-78.75,10.75,113963
"2924",-78.25,10.75,113964
"2925",-77.75,10.75,113965
"2926",-77.25,10.75,113966
"2927",-76.75,10.75,113967
"2928",-76.25,10.75,113968
"2929",-75.75,10.75,113969
"2930",-75.25,10.75,113970
"2931",-74.75,10.75,113971
"2932",-74.25,10.75,113972
"2933",-73.75,10.75,113973
"2934",-73.25,10.75,113974
"2935",-72.75,10.75,113975
"2936",-72.25,10.75,113976
"2937",-71.75,10.75,113977
"2938",-71.25,10.75,113978
"2939",-70.75,10.75,113979
"2940",-70.25,10.75,113980
"2941",-99.75,10.25,114641
"2942",-99.25,10.25,114642
"2943",-98.75,10.25,114643
"2944",-98.25,10.25,114644
"2945",-97.75,10.25,114645
"2946",-97.25,10.25,114646
"2947",-96.75,10.25,114647
"2948",-96.25,10.25,114648
"2949",-95.75,10.25,114649
"2950",-95.25,10.25,114650
"2951",-94.75,10.25,114651
"2952",-94.25,10.25,114652
"2953",-93.75,10.25,114653
"2954",-93.25,10.25,114654
"2955",-92.75,10.25,114655
"2956",-92.25,10.25,114656
"2957",-91.75,10.25,114657
"2958",-91.25,10.25,114658
"2959",-90.75,10.25,114659
"2960",-90.25,10.25,114660
"2961",-89.75,10.25,114661
"2962",-89.25,10.25,114662
"2963",-88.75,10.25,114663
"2964",-88.25,10.25,114664
"2965",-87.75,10.25,114665
"2966",-87.25,10.25,114666
"2967",-86.75,10.25,114667
"2968",-86.25,10.25,114668
"2969",-85.75,10.25,114669
"2970",-85.25,10.25,114670
"2971",-84.75,10.25,114671
"2972",-84.25,10.25,114672
"2973",-83.75,10.25,114673
"2974",-83.25,10.25,114674
"2975",-82.75,10.25,114675
"2976",-82.25,10.25,114676
"2977",-81.75,10.25,114677
"2978",-81.25,10.25,114678
"2979",-80.75,10.25,114679
"2980",-80.25,10.25,114680
"2981",-79.75,10.25,114681
"2982",-79.25,10.25,114682
"2983",-78.75,10.25,114683
"2984",-78.25,10.25,114684
"2985",-77.75,10.25,114685
"2986",-77.25,10.25,114686
"2987",-76.75,10.25,114687
"2988",-76.25,10.25,114688
"2989",-75.75,10.25,114689
"2990",-75.25,10.25,114690
"2991",-74.75,10.25,114691
"2992",-74.25,10.25,114692
"2993",-73.75,10.25,114693
"2994",-73.25,10.25,114694
"2995",-72.75,10.25,114695
"2996",-72.25,10.25,114696
"2997",-71.75,10.25,114697
"2998",-71.25,10.25,114698
"2999",-70.75,10.25,114699
"3000",-70.25,10.25,114700
"3001",-99.75,9.75,115361
"3002",-99.25,9.75,115362
"3003",-98.75,9.75,115363
"3004",-98.25,9.75,115364
"3005",-97.75,9.75,115365
"3006",-97.25,9.75,115366
"3007",-96.75,9.75,115367
"3008",-96.25,9.75,115368
"3009",-95.75,9.75,115369
"3010",-95.25,9.75,115370
"3011",-94.75,9.75,115371
"3012",-94.25,9.75,115372
"3013",-93.75,9.75,115373
"3014",-93.25,9.75,115374
"3015",-92.75,9.75,115375
"3016",-92.25,9.75,115376
"3017",-91.75,9.75,115377
"3018",-91.25,9.75,115378
"3019",-90.75,9.75,115379
"3020",-90.25,9.75,115380
"3021",-89.75,9.75,115381
"3022",-89.25,9.75,115382
"3023",-88.75,9.75,115383
"3024",-88.25,9.75,115384
"3025",-87.75,9.75,115385
"3026",-87.25,9.75,115386
"3027",-86.75,9.75,115387
"3028",-86.25,9.75,115388
"3029",-85.75,9.75,115389
"3030",-85.25,9.75,115390
"3031",-84.75,9.75,115391
"3032",-84.25,9.75,115392
"3033",-83.75,9.75,115393
"3034",-83.25,9.75,115394
"3035",-82.75,9.75,115395
"3036",-82.25,9.75,115396
"3037",-81.75,9.75,115397
"3038",-81.25,9.75,115398
"3039",-80.75,9.75,115399
"3040",-80.25,9.75,115400
"3041",-79.75,9.75,115401
"3042",-79.25,9.75,115402
"3043",-78.75,9.75,115403
"3044",-78.25,9.75,115404
"3045",-77.75,9.75,115405
"3046",-77.25,9.75,115406
"3047",-76.75,9.75,115407
"3048",-76.25,9.75,115408
"3049",-75.75,9.75,115409
"3050",-75.25,9.75,115410
"3051",-74.75,9.75,115411
"3052",-74.25,9.75,115412
"3053",-73.75,9.75,115413
"3054",-73.25,9.75,115414
"3055",-72.75,9.75,115415
"3056",-72.25,9.75,115416
"3057",-71.75,9.75,115417
"3058",-71.25,9.75,115418
"3059",-70.75,9.75,115419
"3060",-70.25,9.75,115420
"3061",-99.75,9.25,116081
"3062",-99.25,9.25,116082
"3063",-98.75,9.25,116083
"3064",-98.25,9.25,116084
"3065",-97.75,9.25,116085
"3066",-97.25,9.25,116086
"3067",-96.75,9.25,116087
"3068",-96.25,9.25,116088
"3069",-95.75,9.25,116089
"3070",-95.25,9.25,116090
"3071",-94.75,9.25,116091
"3072",-94.25,9.25,116092
"3073",-93.75,9.25,116093
"3074",-93.25,9.25,116094
"3075",-92.75,9.25,116095
"3076",-92.25,9.25,116096
"3077",-91.75,9.25,116097
"3078",-91.25,9.25,116098
"3079",-90.75,9.25,116099
"3080",-90.25,9.25,116100
"3081",-89.75,9.25,116101
"3082",-89.25,9.25,116102
"3083",-88.75,9.25,116103
"3084",-88.25,9.25,116104
"3085",-87.75,9.25,116105
"3086",-87.25,9.25,116106
"3087",-86.75,9.25,116107
"3088",-86.25,9.25,116108
"3089",-85.75,9.25,116109
"3090",-85.25,9.25,116110
"3091",-84.75,9.25,116111
"3092",-84.25,9.25,116112
"3093",-83.75,9.25,116113
"3094",-83.25,9.25,116114
"3095",-82.75,9.25,116115
"3096",-82.25,9.25,116116
"3097",-81.75,9.25,116117
"3098",-81.25,9.25,116118
"3099",-80.75,9.25,116119
"3100",-80.25,9.25,116120
"3101",-79.75,9.25,116121
"3102",-79.25,9.25,116122
"3103",-78.75,9.25,116123
"3104",-78.25,9.25,116124
"3105",-77.75,9.25,116125
"3106",-77.25,9.25,116126
"3107",-76.75,9.25,116127
"3108",-76.25,9.25,116128
"3109",-75.75,9.25,116129
"3110",-75.25,9.25,116130
"3111",-74.75,9.25,116131
"3112",-74.25,9.25,116132
"3113",-73.75,9.25,116133
"3114",-73.25,9.25,116134
"3115",-72.75,9.25,116135
"3116",-72.25,9.25,116136
"3117",-71.75,9.25,116137
"3118",-71.25,9.25,116138
"3119",-70.75,9.25,116139
"3120",-70.25,9.25,116140
"3121",-99.75,8.75,116801
"3122",-99.25,8.75,116802
"3123",-98.75,8.75,116803
"3124",-98.25,8.75,116804
"3125",-97.75,8.75,116805
"3126",-97.25,8.75,116806
"3127",-96.75,8.75,116807
"3128",-96.25,8.75,116808
"3129",-95.75,8.75,116809
"3130",-95.25,8.75,116810
"3131",-94.75,8.75,116811
"3132",-94.25,8.75,116812
"3133",-93.75,8.75,116813
"3134",-93.25,8.75,116814
"3135",-92.75,8.75,116815
"3136",-92.25,8.75,116816
"3137",-91.75,8.75,116817
"3138",-91.25,8.75,116818
"3139",-90.75,8.75,116819
"3140",-90.25,8.75,116820
"3141",-89.75,8.75,116821
"3142",-89.25,8.75,116822
"3143",-88.75,8.75,116823
"3144",-88.25,8.75,116824
"3145",-87.75,8.75,116825
"3146",-87.25,8.75,116826
"3147",-86.75,8.75,116827
"3148",-86.25,8.75,116828
"3149",-85.75,8.75,116829
"3150",-85.25,8.75,116830
"3151",-84.75,8.75,116831
"3152",-84.25,8.75,116832
"3153",-83.75,8.75,116833
"3154",-83.25,8.75,116834
"3155",-82.75,8.75,116835
"3156",-82.25,8.75,116836
"3157",-81.75,8.75,116837
"3158",-81.25,8.75,116838
"3159",-80.75,8.75,116839
"3160",-80.25,8.75,116840
"3161",-79.75,8.75,116841
"3162",-79.25,8.75,116842
"3163",-78.75,8.75,116843
"3164",-78.25,8.75,116844
"3165",-77.75,8.75,116845
"3166",-77.25,8.75,116846
"3167",-76.75,8.75,116847
"3168",-76.25,8.75,116848
"3169",-75.75,8.75,116849
"3170",-75.25,8.75,116850
"3171",-74.75,8.75,116851
"3172",-74.25,8.75,116852
"3173",-73.75,8.75,116853
"3174",-73.25,8.75,116854
"3175",-72.75,8.75,116855
"3176",-72.25,8.75,116856
"3177",-71.75,8.75,116857
"3178",-71.25,8.75,116858
"3179",-70.75,8.75,116859
"3180",-70.25,8.75,116860
"3181",-99.75,8.25,117521
"3182",-99.25,8.25,117522
"3183",-98.75,8.25,117523
"3184",-98.25,8.25,117524
"3185",-97.75,8.25,117525
"3186",-97.25,8.25,117526
"3187",-96.75,8.25,117527
"3188",-96.25,8.25,117528
"3189",-95.75,8.25,117529
"3190",-95.25,8.25,117530
"3191",-94.75,8.25,117531
"3192",-94.25,8.25,117532
"3193",-93.75,8.25,117533
"3194",-93.25,8.25,117534
"3195",-92.75,8.25,117535
"3196",-92.25,8.25,117536
"3197",-91.75,8.25,117537
"3198",-91.25,8.25,117538
"3199",-90.75,8.25,117539
"3200",-90.25,8.25,117540
"3201",-89.75,8.25,117541
"3202",-89.25,8.25,117542
"3203",-88.75,8.25,117543
"3204",-88.25,8.25,117544
"3205",-87.75,8.25,117545
"3206",-87.25,8.25,117546
"3207",-86.75,8.25,117547
"3208",-86.25,8.25,117548
"3209",-85.75,8.25,117549
"3210",-85.25,8.25,117550
"3211",-84.75,8.25,117551
"3212",-84.25,8.25,117552
"3213",-83.75,8.25,117553
"3214",-83.25,8.25,117554
"3215",-82.75,8.25,117555
"3216",-82.25,8.25,117556
"3217",-81.75,8.25,117557
"3218",-81.25,8.25,117558
"3219",-80.75,8.25,117559
"3220",-80.25,8.25,117560
"3221",-79.75,8.25,117561
"3222",-79.25,8.25,117562
"3223",-78.75,8.25,117563
"3224",-78.25,8.25,117564
"3225",-77.75,8.25,117565
"3226",-77.25,8.25,117566
"3227",-76.75,8.25,117567
"3228",-76.25,8.25,117568
"3229",-75.75,8.25,117569
"3230",-75.25,8.25,117570
"3231",-74.75,8.25,117571
"3232",-74.25,8.25,117572
"3233",-73.75,8.25,117573
"3234",-73.25,8.25,117574
"3235",-72.75,8.25,117575
"3236",-72.25,8.25,117576
"3237",-71.75,8.25,117577
"3238",-71.25,8.25,117578
"3239",-70.75,8.25,117579
"3240",-70.25,8.25,117580
"3241",-99.75,7.75,118241
"3242",-99.25,7.75,118242
"3243",-98.75,7.75,118243
"3244",-98.25,7.75,118244
"3245",-97.75,7.75,118245
"3246",-97.25,7.75,118246
"3247",-96.75,7.75,118247
"3248",-96.25,7.75,118248
"3249",-95.75,7.75,118249
"3250",-95.25,7.75,118250
"3251",-94.75,7.75,118251
"3252",-94.25,7.75,118252
"3253",-93.75,7.75,118253
"3254",-93.25,7.75,118254
"3255",-92.75,7.75,118255
"3256",-92.25,7.75,118256
"3257",-91.75,7.75,118257
"3258",-91.25,7.75,118258
"3259",-90.75,7.75,118259
"3260",-90.25,7.75,118260
"3261",-89.75,7.75,118261
"3262",-89.25,7.75,118262
"3263",-88.75,7.75,118263
"3264",-88.25,7.75,118264
"3265",-87.75,7.75,118265
"3266",-87.25,7.75,118266
"3267",-86.75,7.75,118267
"3268",-86.25,7.75,118268
"3269",-85.75,7.75,118269
"3270",-85.25,7.75,118270
"3271",-84.75,7.75,118271
"3272",-84.25,7.75,118272
"3273",-83.75,7.75,118273
"3274",-83.25,7.75,118274
"3275",-82.75,7.75,118275
"3276",-82.25,7.75,118276
"3277",-81.75,7.75,118277
"3278",-81.25,7.75,118278
"3279",-80.75,7.75,118279
"3280",-80.25,7.75,118280
"3281",-79.75,7.75,118281
"3282",-79.25,7.75,118282
"3283",-78.75,7.75,118283
"3284",-78.25,7.75,118284
"3285",-77.75,7.75,118285
"3286",-77.25,7.75,118286
"3287",-76.75,7.75,118287
"3288",-76.25,7.75,118288
"3289",-75.75,7.75,118289
"3290",-75.25,7.75,118290
"3291",-74.75,7.75,118291
"3292",-74.25,7.75,118292
"3293",-73.75,7.75,118293
"3294",-73.25,7.75,118294
"3295",-72.75,7.75,118295
"3296",-72.25,7.75,118296
"3297",-71.75,7.75,118297
"3298",-71.25,7.75,118298
"3299",-70.75,7.75,118299
"3300",-70.25,7.75,118300
"3301",-99.75,7.25,118961
"3302",-99.25,7.25,118962
"3303",-98.75,7.25,118963
"3304",-98.25,7.25,118964
"3305",-97.75,7.25,118965
"3306",-97.25,7.25,118966
"3307",-96.75,7.25,118967
"3308",-96.25,7.25,118968
"3309",-95.75,7.25,118969
"3310",-95.25,7.25,118970
"3311",-94.75,7.25,118971
"3312",-94.25,7.25,118972
"3313",-93.75,7.25,118973
"3314",-93.25,7.25,118974
"3315",-92.75,7.25,118975
"3316",-92.25,7.25,118976
"3317",-91.75,7.25,118977
"3318",-91.25,7.25,118978
"3319",-90.75,7.25,118979
"3320",-90.25,7.25,118980
"3321",-89.75,7.25,118981
"3322",-89.25,7.25,118982
"3323",-88.75,7.25,118983
"3324",-88.25,7.25,118984
"3325",-87.75,7.25,118985
"3326",-87.25,7.25,118986
"3327",-86.75,7.25,118987
"3328",-86.25,7.25,118988
"3329",-85.75,7.25,118989
"3330",-85.25,7.25,118990
"3331",-84.75,7.25,118991
"3332",-84.25,7.25,118992
"3333",-83.75,7.25,118993
"3334",-83.25,7.25,118994
"3335",-82.75,7.25,118995
"3336",-82.25,7.25,118996
"3337",-81.75,7.25,118997
"3338",-81.25,7.25,118998
"3339",-80.75,7.25,118999
"3340",-80.25,7.25,119000
"3341",-79.75,7.25,119001
"3342",-79.25,7.25,119002
"3343",-78.75,7.25,119003
"3344",-78.25,7.25,119004
"3345",-77.75,7.25,119005
"3346",-77.25,7.25,119006
"3347",-76.75,7.25,119007
"3348",-76.25,7.25,119008
"3349",-75.75,7.25,119009
"3350",-75.25,7.25,119010
"3351",-74.75,7.25,119011
"3352",-74.25,7.25,119012
"3353",-73.75,7.25,119013
"3354",-73.25,7.25,119014
"3355",-72.75,7.25,119015
"3356",-72.25,7.25,119016
"3357",-71.75,7.25,119017
"3358",-71.25,7.25,119018
"3359",-70.75,7.25,119019
"3360",-70.25,7.25,119020
"3361",-99.75,6.75,119681
"3362",-99.25,6.75,119682
"3363",-98.75,6.75,119683
"3364",-98.25,6.75,119684
"3365",-97.75,6.75,119685
"3366",-97.25,6.75,119686
"3367",-96.75,6.75,119687
"3368",-96.25,6.75,119688
"3369",-95.75,6.75,119689
"3370",-95.25,6.75,119690
"3371",-94.75,6.75,119691
"3372",-94.25,6.75,119692
"3373",-93.75,6.75,119693
"3374",-93.25,6.75,119694
"3375",-92.75,6.75,119695
"3376",-92.25,6.75,119696
"3377",-91.75,6.75,119697
"3378",-91.25,6.75,119698
"3379",-90.75,6.75,119699
"3380",-90.25,6.75,119700
"3381",-89.75,6.75,119701
"3382",-89.25,6.75,119702
"3383",-88.75,6.75,119703
"3384",-88.25,6.75,119704
"3385",-87.75,6.75,119705
"3386",-87.25,6.75,119706
"3387",-86.75,6.75,119707
"3388",-86.25,6.75,119708
"3389",-85.75,6.75,119709
"3390",-85.25,6.75,119710
"3391",-84.75,6.75,119711
"3392",-84.25,6.75,119712
"3393",-83.75,6.75,119713
"3394",-83.25,6.75,119714
"3395",-82.75,6.75,119715
"3396",-82.25,6.75,119716
"3397",-81.75,6.75,119717
"3398",-81.25,6.75,119718
"3399",-80.75,6.75,119719
"3400",-80.25,6.75,119720
"3401",-79.75,6.75,119721
"3402",-79.25,6.75,119722
"3403",-78.75,6.75,119723
"3404",-78.25,6.75,119724
"3405",-77.75,6.75,119725
"3406",-77.25,6.75,119726
"3407",-76.75,6.75,119727
"3408",-76.25,6.75,119728
"3409",-75.75,6.75,119729
"3410",-75.25,6.75,119730
"3411",-74.75,6.75,119731
"3412",-74.25,6.75,119732
"3413",-73.75,6.75,119733
"3414",-73.25,6.75,119734
"3415",-72.75,6.75,119735
"3416",-72.25,6.75,119736
"3417",-71.75,6.75,119737
"3418",-71.25,6.75,119738
"3419",-70.75,6.75,119739
"3420",-70.25,6.75,119740
"3421",-99.75,6.25,120401
"3422",-99.25,6.25,120402
"3423",-98.75,6.25,120403
"3424",-98.25,6.25,120404
"3425",-97.75,6.25,120405
"3426",-97.25,6.25,120406
"3427",-96.75,6.25,120407
"3428",-96.25,6.25,120408
"3429",-95.75,6.25,120409
"3430",-95.25,6.25,120410
"3431",-94.75,6.25,120411
"3432",-94.25,6.25,120412
"3433",-93.75,6.25,120413
"3434",-93.25,6.25,120414
"3435",-92.75,6.25,120415
"3436",-92.25,6.25,120416
"3437",-91.75,6.25,120417
"3438",-91.25,6.25,120418
"3439",-90.75,6.25,120419
"3440",-90.25,6.25,120420
"3441",-89.75,6.25,120421
"3442",-89.25,6.25,120422
"3443",-88.75,6.25,120423
"3444",-88.25,6.25,120424
"3445",-87.75,6.25,120425
"3446",-87.25,6.25,120426
"3447",-86.75,6.25,120427
"3448",-86.25,6.25,120428
"3449",-85.75,6.25,120429
"3450",-85.25,6.25,120430
"3451",-84.75,6.25,120431
"3452",-84.25,6.25,120432
"3453",-83.75,6.25,120433
"3454",-83.25,6.25,120434
"3455",-82.75,6.25,120435
"3456",-82.25,6.25,120436
"3457",-81.75,6.25,120437
"3458",-81.25,6.25,120438
"3459",-80.75,6.25,120439
"3460",-80.25,6.25,120440
"3461",-79.75,6.25,120441
"3462",-79.25,6.25,120442
"3463",-78.75,6.25,120443
"3464",-78.25,6.25,120444
"3465",-77.75,6.25,120445
"3466",-77.25,6.25,120446
"3467",-76.75,6.25,120447
"3468",-76.25,6.25,120448
"3469",-75.75,6.25,120449
"3470",-75.25,6.25,120450
"3471",-74.75,6.25,120451
"3472",-74.25,6.25,120452
"3473",-73.75,6.25,120453
"3474",-73.25,6.25,120454
"3475",-72.75,6.25,120455
"3476",-72.25,6.25,120456
"3477",-71.75,6.25,120457
"3478",-71.25,6.25,120458
"3479",-70.75,6.25,120459
"3480",-70.25,6.25,120460
"3481",-99.75,5.75,121121
"3482",-99.25,5.75,121122
"3483",-98.75,5.75,121123
"3484",-98.25,5.75,121124
"3485",-97.75,5.75,121125
"3486",-97.25,5.75,121126
"3487",-96.75,5.75,121127
"3488",-96.25,5.75,121128
"3489",-95.75,5.75,121129
"3490",-95.25,5.75,121130
"3491",-94.75,5.75,121131
"3492",-94.25,5.75,121132
"3493",-93.75,5.75,121133
"3494",-93.25,5.75,121134
"3495",-92.75,5.75,121135
"3496",-92.25,5.75,121136
"3497",-91.75,5.75,121137
"3498",-91.25,5.75,121138
"3499",-90.75,5.75,121139
"3500",-90.25,5.75,121140
"3501",-89.75,5.75,121141
"3502",-89.25,5.75,121142
"3503",-88.75,5.75,121143
"3504",-88.25,5.75,121144
"3505",-87.75,5.75,121145
"3506",-87.25,5.75,121146
"3507",-86.75,5.75,121147
"3508",-86.25,5.75,121148
"3509",-85.75,5.75,121149
"3510",-85.25,5.75,121150
"3511",-84.75,5.75,121151
"3512",-84.25,5.75,121152
"3513",-83.75,5.75,121153
"3514",-83.25,5.75,121154
"3515",-82.75,5.75,121155
"3516",-82.25,5.75,121156
"3517",-81.75,5.75,121157
"3518",-81.25,5.75,121158
"3519",-80.75,5.75,121159
"3520",-80.25,5.75,121160
"3521",-79.75,5.75,121161
"3522",-79.25,5.75,121162
"3523",-78.75,5.75,121163
"3524",-78.25,5.75,121164
"3525",-77.75,5.75,121165
"3526",-77.25,5.75,121166
"3527",-76.75,5.75,121167
"3528",-76.25,5.75,121168
"3529",-75.75,5.75,121169
"3530",-75.25,5.75,121170
"3531",-74.75,5.75,121171
"3532",-74.25,5.75,121172
"3533",-73.75,5.75,121173
"3534",-73.25,5.75,121174
"3535",-72.75,5.75,121175
"3536",-72.25,5.75,121176
"3537",-71.75,5.75,121177
"3538",-71.25,5.75,121178
"3539",-70.75,5.75,121179
"3540",-70.25,5.75,121180
"3541",-99.75,5.25,121841
"3542",-99.25,5.25,121842
"3543",-98.75,5.25,121843
"3544",-98.25,5.25,121844
"3545",-97.75,5.25,121845
"3546",-97.25,5.25,121846
"3547",-96.75,5.25,121847
"3548",-96.25,5.25,121848
"3549",-95.75,5.25,121849
"3550",-95.25,5.25,121850
"3551",-94.75,5.25,121851
"3552",-94.25,5.25,121852
"3553",-93.75,5.25,121853
